"","celltype_gt","celltype","model"
"83037","Stromal","Myoepi","singleR"
"83038","Stromal","Stromal","singleR"
"83039","T","DC_Mast","singleR"
"83040","Myoepi","Myoepi","singleR"
"83041","Plasma","Macrophage","singleR"
"83042","Stromal","Stromal","singleR"
"83043","Malignant","Malignant","singleR"
"83044","Malignant","Malignant","singleR"
"83045","Malignant","Malignant","singleR"
"83046","T","T","singleR"
"83047","Myoepi","Myoepi","singleR"
"83048","Malignant","Malignant","singleR"
"83049","Myoepi","Malignant","singleR"
"83050","Malignant","Malignant","singleR"
"83051","Malignant","Malignant","singleR"
"83052","Malignant","Malignant","singleR"
"83053","Malignant","Malignant","singleR"
"83054","Malignant","Myoepi","singleR"
"83055","Malignant","Malignant","singleR"
"83056","Stromal","Stromal","singleR"
"83057","Stromal","Myoepi","singleR"
"83058","Macrophage","Stromal","singleR"
"83059","Malignant","Malignant","singleR"
"83060","T","T","singleR"
"83061","Malignant","Malignant","singleR"
"83062","Stromal","Stromal","singleR"
"83063","Macrophage","Macrophage","singleR"
"83064","Malignant","Malignant","singleR"
"83065","Malignant","Malignant","singleR"
"83066","Stromal","Stromal","singleR"
"83067","Stromal","Stromal","singleR"
"83068","T","T","singleR"
"83069","Malignant","Myoepi","singleR"
"83070","B","T","singleR"
"83071","DC_Mast","Macrophage","singleR"
"83072","T","T","singleR"
"83073","Malignant","Myoepi","singleR"
"83074","Malignant","Malignant","singleR"
"83075","Malignant","Malignant","singleR"
"83076","T","T","singleR"
"83077","Malignant","Myoepi","singleR"
"83078","Malignant","Malignant","singleR"
"83079","Malignant","Malignant","singleR"
"83080","Malignant","Malignant","singleR"
"83081","DC_Mast","T","singleR"
"83082","Malignant","Myoepi","singleR"
"83083","Malignant","Malignant","singleR"
"83084","Malignant","Malignant","singleR"
"83085","Plasma","Macrophage","singleR"
"83086","Stromal","Malignant","singleR"
"83087","Malignant","Stromal","singleR"
"83088","Malignant","Malignant","singleR"
"83089","Myoepi","Malignant","singleR"
"83090","Macrophage","Macrophage","singleR"
"83091","Malignant","Malignant","singleR"
"83092","Macrophage","Macrophage","singleR"
"83093","Myoepi","Malignant","singleR"
"83094","Malignant","Malignant","singleR"
"83095","T","T","singleR"
"83096","Stromal","Stromal","singleR"
"83097","Malignant","Myoepi","singleR"
"83098","Stromal","Myoepi","singleR"
"83099","T","T","singleR"
"83100","Macrophage","Myoepi","singleR"
"83101","Malignant","Malignant","singleR"
"83102","Stromal","Stromal","singleR"
"83103","Stromal","Stromal","singleR"
"83104","T","T","singleR"
"83105","Myoepi","Stromal","singleR"
"83106","Myoepi","Myoepi","singleR"
"83107","Myoepi","Myoepi","singleR"
"83108","Stromal","Stromal","singleR"
"83109","Stromal","Stromal","singleR"
"83110","Stromal","Stromal","singleR"
"83111","Myoepi","Myoepi","singleR"
"83112","T","T","singleR"
"83113","T","T","singleR"
"83114","Malignant","Myoepi","singleR"
"83115","Stromal","Myoepi","singleR"
"83116","Stromal","Stromal","singleR"
"83117","Malignant","Myoepi","singleR"
"83118","Malignant","Malignant","singleR"
"83119","Malignant","Malignant","singleR"
"83120","Myoepi","Myoepi","singleR"
"83121","Stromal","Stromal","singleR"
"83122","Myoepi","Stromal","singleR"
"83123","Malignant","Myoepi","singleR"
"83124","Malignant","Malignant","singleR"
"83125","Malignant","Malignant","singleR"
"83126","Malignant","Myoepi","singleR"
"83127","Stromal","Stromal","singleR"
"83128","Malignant","Malignant","singleR"
"83129","Macrophage","Stromal","singleR"
"83130","Malignant","Myoepi","singleR"
"83131","Malignant","Myoepi","singleR"
"83132","Malignant","T","singleR"
"83133","Stromal","Stromal","singleR"
"83134","Malignant","Myoepi","singleR"
"83135","Stromal","Stromal","singleR"
"83136","Malignant","Myoepi","singleR"
"83137","T","Plasma","singleR"
"83138","Malignant","Malignant","singleR"
"83139","Malignant","Myoepi","singleR"
"83140","Plasma","Plasma","singleR"
"83141","T","Macrophage","singleR"
"83142","Malignant","Malignant","singleR"
"83143","Stromal","Stromal","singleR"
"83144","Stromal","Stromal","singleR"
"83145","Malignant","Malignant","singleR"
"83146","Myoepi","Myoepi","singleR"
"83147","Malignant","Malignant","singleR"
"83148","Malignant","Malignant","singleR"
"83149","Macrophage","Macrophage","singleR"
"83150","Myoepi","Myoepi","singleR"
"83151","Macrophage","Myoepi","singleR"
"83152","Malignant","Myoepi","singleR"
"83153","Stromal","Stromal","singleR"
"83154","Myoepi","Myoepi","singleR"
"83155","Malignant","Myoepi","singleR"
"83156","Malignant","Malignant","singleR"
"83157","Stromal","Stromal","singleR"
"83158","T","T","singleR"
"83159","Malignant","Myoepi","singleR"
"83160","Malignant","Myoepi","singleR"
"83161","Myoepi","Myoepi","singleR"
"83162","Stromal","Macrophage","singleR"
"83163","Malignant","Malignant","singleR"
"83164","Stromal","Myoepi","singleR"
"83165","Myoepi","Malignant","singleR"
"83166","Malignant","Malignant","singleR"
"83167","Macrophage","Macrophage","singleR"
"83168","Stromal","Stromal","singleR"
"83169","T","T","singleR"
"83170","T","T","singleR"
"83171","Malignant","Malignant","singleR"
"83172","Malignant","Myoepi","singleR"
"83173","Malignant","Malignant","singleR"
"83174","Macrophage","Macrophage","singleR"
"83175","Macrophage","Stromal","singleR"
"83176","Myoepi","Stromal","singleR"
"83177","T","Plasma","singleR"
"83178","Myoepi","Myoepi","singleR"
"83179","Macrophage","T","singleR"
"83180","T","T","singleR"
"83181","Myoepi","Myoepi","singleR"
"83182","Myoepi","Malignant","singleR"
"83183","Macrophage","Macrophage","singleR"
"83184","Stromal","Stromal","singleR"
"83185","Malignant","Plasma","singleR"
"83186","Malignant","Myoepi","singleR"
"83187","Myoepi","Myoepi","singleR"
"83188","Myoepi","T","singleR"
"83189","T","T","singleR"
"83190","Malignant","Malignant","singleR"
"83191","Stromal","Stromal","singleR"
"83192","Stromal","Stromal","singleR"
"83193","Malignant","Malignant","singleR"
"83194","T","T","singleR"
"83195","T","T","singleR"
"83196","Macrophage","Macrophage","singleR"
"83197","Malignant","Malignant","singleR"
"83198","Macrophage","Macrophage","singleR"
"83199","Malignant","Myoepi","singleR"
"83200","Stromal","Stromal","singleR"
"83201","Myoepi","Stromal","singleR"
"83202","Malignant","Malignant","singleR"
"83203","Malignant","Malignant","singleR"
"83204","Malignant","Malignant","singleR"
"83205","Myoepi","Malignant","singleR"
"83206","Malignant","Malignant","singleR"
"83207","Stromal","Stromal","singleR"
"83208","Malignant","Malignant","singleR"
"83209","Myoepi","Myoepi","singleR"
"83210","Malignant","Malignant","singleR"
"83211","Myoepi","Malignant","singleR"
"83212","Myoepi","Stromal","singleR"
"83213","Stromal","Stromal","singleR"
"83214","Plasma","Stromal","singleR"
"83215","Myoepi","Myoepi","singleR"
"83216","Stromal","Stromal","singleR"
"83217","Malignant","Myoepi","singleR"
"83218","Malignant","Myoepi","singleR"
"83219","Myoepi","Myoepi","singleR"
"83220","T","T","singleR"
"83221","Malignant","Malignant","singleR"
"83222","Stromal","Stromal","singleR"
"83223","DC_Mast","T","singleR"
"83224","Malignant","Malignant","singleR"
"83225","Stromal","Stromal","singleR"
"83226","Myoepi","Myoepi","singleR"
"83227","T","T","singleR"
"83228","T","T","singleR"
"83229","Macrophage","Macrophage","singleR"
"83230","Plasma","Plasma","singleR"
"83231","T","T","singleR"
"83232","Stromal","Stromal","singleR"
"83233","T","T","singleR"
"83234","Malignant","Malignant","singleR"
"83235","T","T","singleR"
"83236","T","T","singleR"
"83237","Stromal","T","singleR"
"83238","Malignant","Malignant","singleR"
"83239","Macrophage","Macrophage","singleR"
"83240","Malignant","Malignant","singleR"
"83241","Plasma","Plasma","singleR"
"83242","Malignant","Myoepi","singleR"
"83243","T","T","singleR"
"83244","Plasma","DC_Mast","singleR"
"83245","T","T","singleR"
"83246","T","T","singleR"
"83247","Malignant","Malignant","singleR"
"83248","Plasma","Plasma","singleR"
"83249","Plasma","Macrophage","singleR"
"83250","Myoepi","Myoepi","singleR"
"83251","Malignant","Malignant","singleR"
"83252","Malignant","Malignant","singleR"
"83253","Malignant","Malignant","singleR"
"83254","Malignant","Malignant","singleR"
"83255","Malignant","Malignant","singleR"
"83256","Malignant","Myoepi","singleR"
"83257","Myoepi","Stromal","singleR"
"83258","Malignant","Malignant","singleR"
"83259","Malignant","Malignant","singleR"
"83260","T","T","singleR"
"83261","Malignant","Malignant","singleR"
"83262","Malignant","Malignant","singleR"
"83263","Malignant","Myoepi","singleR"
"83264","T","T","singleR"
"83265","Macrophage","Stromal","singleR"
"83266","T","T","singleR"
"83267","Malignant","Malignant","singleR"
"83268","Malignant","Malignant","singleR"
"83269","Malignant","Malignant","singleR"
"83270","Stromal","Stromal","singleR"
"83271","Malignant","Malignant","singleR"
"83272","T","T","singleR"
"83273","Myoepi","Myoepi","singleR"
"83274","Malignant","Malignant","singleR"
"83275","Stromal","Stromal","singleR"
"83276","Malignant","Malignant","singleR"
"83277","Malignant","Malignant","singleR"
"83278","Stromal","Stromal","singleR"
"83279","Stromal","Stromal","singleR"
"83280","Stromal","Stromal","singleR"
"83281","Macrophage","Stromal","singleR"
"83282","Malignant","Myoepi","singleR"
"83283","Malignant","Myoepi","singleR"
"83284","Stromal","Plasma","singleR"
"83285","Myoepi","Myoepi","singleR"
"83286","Malignant","Myoepi","singleR"
"83287","Malignant","Malignant","singleR"
"83288","Malignant","Myoepi","singleR"
"83289","Plasma","Plasma","singleR"
"83290","Plasma","Plasma","singleR"
"83291","Malignant","Malignant","singleR"
"83292","T","T","singleR"
"83293","T","T","singleR"
"83294","Myoepi","Myoepi","singleR"
"83295","Malignant","Malignant","singleR"
"83296","Stromal","Stromal","singleR"
"83297","Macrophage","Macrophage","singleR"
"83298","Myoepi","Myoepi","singleR"
"83299","Malignant","Malignant","singleR"
"83300","Malignant","Malignant","singleR"
"83301","Macrophage","Macrophage","singleR"
"83302","Malignant","Malignant","singleR"
"83303","Malignant","Malignant","singleR"
"83304","Myoepi","Stromal","singleR"
"83305","Malignant","Myoepi","singleR"
"83306","Malignant","Malignant","singleR"
"83307","T","T","singleR"
"83308","Myoepi","Macrophage","singleR"
"83309","Stromal","Macrophage","singleR"
"83310","Malignant","Malignant","singleR"
"83311","Stromal","Stromal","singleR"
"83312","Plasma","Plasma","singleR"
"83313","Malignant","Malignant","singleR"
"83314","Malignant","Malignant","singleR"
"83315","Myoepi","Malignant","singleR"
"83316","T","T","singleR"
"83317","Stromal","Stromal","singleR"
"83318","Myoepi","Malignant","singleR"
"83319","Malignant","Malignant","singleR"
"83320","Malignant","Stromal","singleR"
"83321","Malignant","Malignant","singleR"
"83322","Stromal","T","singleR"
"83323","Malignant","Malignant","singleR"
"83324","Myoepi","Myoepi","singleR"
"83325","Malignant","Malignant","singleR"
"83326","Stromal","Stromal","singleR"
"83327","Malignant","Myoepi","singleR"
"83328","Myoepi","Myoepi","singleR"
"83329","Malignant","Myoepi","singleR"
"83330","Malignant","Malignant","singleR"
"83331","Malignant","Malignant","singleR"
"83332","B","T","singleR"
"83333","T","T","singleR"
"83334","Malignant","Myoepi","singleR"
"83335","Malignant","Myoepi","singleR"
"83336","T","T","singleR"
"83337","Malignant","Myoepi","singleR"
"83338","Myoepi","Myoepi","singleR"
"83339","Stromal","Stromal","singleR"
"83340","Myoepi","Macrophage","singleR"
"83341","Myoepi","Malignant","singleR"
"83342","Stromal","Stromal","singleR"
"83343","Stromal","Stromal","singleR"
"83344","T","T","singleR"
"83345","Malignant","Myoepi","singleR"
"83346","Malignant","Malignant","singleR"
"83347","Stromal","Myoepi","singleR"
"83348","Myoepi","Stromal","singleR"
"83349","Malignant","Stromal","singleR"
"83350","T","T","singleR"
"83351","Malignant","Malignant","singleR"
"83352","Malignant","Myoepi","singleR"
"83353","Stromal","Macrophage","singleR"
"83354","Myoepi","Myoepi","singleR"
"83355","Plasma","Plasma","singleR"
"83356","Stromal","Macrophage","singleR"
"83357","T","T","singleR"
"83358","Malignant","Malignant","singleR"
"83359","Myoepi","T","singleR"
"83360","T","T","singleR"
"83361","Malignant","Malignant","singleR"
"83362","Myoepi","Malignant","singleR"
"83363","Myoepi","Myoepi","singleR"
"83364","Malignant","Malignant","singleR"
"83365","T","T","singleR"
"83366","Myoepi","Myoepi","singleR"
"83367","Stromal","Stromal","singleR"
"83368","Stromal","Macrophage","singleR"
"83369","Macrophage","Macrophage","singleR"
"83370","Macrophage","DC_Mast","singleR"
"83371","Stromal","Stromal","singleR"
"83372","Myoepi","Stromal","singleR"
"83373","Malignant","Malignant","singleR"
"83374","Stromal","T","singleR"
"83375","Stromal","T","singleR"
"83376","Macrophage","T","singleR"
"83377","Myoepi","Myoepi","singleR"
"83378","Stromal","Myoepi","singleR"
"83379","Stromal","Stromal","singleR"
"83380","T","DC_Mast","singleR"
"83381","Malignant","Malignant","singleR"
"83382","Stromal","Stromal","singleR"
"83383","Malignant","Myoepi","singleR"
"83384","Myoepi","Malignant","singleR"
"83385","Macrophage","Stromal","singleR"
"83386","Plasma","Stromal","singleR"
"83387","Malignant","Myoepi","singleR"
"83388","Stromal","Stromal","singleR"
"83389","T","T","singleR"
"83390","Malignant","Malignant","singleR"
"83391","Macrophage","T","singleR"
"83392","Stromal","Stromal","singleR"
"83393","Stromal","Macrophage","singleR"
"83394","T","T","singleR"
"83395","T","Macrophage","singleR"
"83396","Stromal","Stromal","singleR"
"83397","Stromal","Stromal","singleR"
"83398","Malignant","Malignant","singleR"
"83399","Stromal","Stromal","singleR"
"83400","Stromal","Stromal","singleR"
"83401","Macrophage","Stromal","singleR"
"83402","Malignant","Myoepi","singleR"
"83403","Malignant","Malignant","singleR"
"83404","Malignant","Malignant","singleR"
"83405","Malignant","Malignant","singleR"
"83406","Malignant","Malignant","singleR"
"83407","Malignant","Malignant","singleR"
"83408","Malignant","Malignant","singleR"
"83409","T","T","singleR"
"83410","Myoepi","Myoepi","singleR"
"83411","T","T","singleR"
"83412","Malignant","Malignant","singleR"
"83413","Malignant","Malignant","singleR"
"83414","Malignant","Malignant","singleR"
"83415","Malignant","Malignant","singleR"
"83416","T","Macrophage","singleR"
"83417","Malignant","Myoepi","singleR"
"83418","Malignant","Malignant","singleR"
"83419","Malignant","Malignant","singleR"
"83420","Malignant","Malignant","singleR"
"83421","Malignant","Malignant","singleR"
"83422","Stromal","Stromal","singleR"
"83423","Malignant","Malignant","singleR"
"83424","T","T","singleR"
"83425","Malignant","Myoepi","singleR"
"83426","T","T","singleR"
"83427","Malignant","Malignant","singleR"
"83428","Malignant","Malignant","singleR"
"83429","Stromal","Stromal","singleR"
"83430","T","Macrophage","singleR"
"83431","Malignant","Myoepi","singleR"
"83432","Myoepi","Myoepi","singleR"
"83433","Malignant","Malignant","singleR"
"83434","DC_Mast","Macrophage","singleR"
"83435","Malignant","Malignant","singleR"
"83436","Malignant","Malignant","singleR"
"83437","Malignant","Malignant","singleR"
"83438","Malignant","Malignant","singleR"
"83439","Malignant","Malignant","singleR"
"83440","Malignant","Malignant","singleR"
"83441","Malignant","Malignant","singleR"
"83442","Malignant","Malignant","singleR"
"83443","Stromal","Stromal","singleR"
"83444","Myoepi","Myoepi","singleR"
"83445","Malignant","Malignant","singleR"
"83446","Malignant","Malignant","singleR"
"83447","Plasma","Plasma","singleR"
"83448","Malignant","Myoepi","singleR"
"83449","Stromal","Malignant","singleR"
"83450","Myoepi","Malignant","singleR"
"83451","Malignant","Malignant","singleR"
"83452","Malignant","Malignant","singleR"
"83453","Myoepi","Myoepi","singleR"
"83454","Myoepi","Myoepi","singleR"
"83455","Malignant","Malignant","singleR"
"83456","Stromal","Stromal","singleR"
"83457","Macrophage","Macrophage","singleR"
"83458","T","T","singleR"
"83459","Malignant","Malignant","singleR"
"83460","Macrophage","Plasma","singleR"
"83461","Macrophage","Stromal","singleR"
"83462","Myoepi","Malignant","singleR"
"83463","Malignant","Malignant","singleR"
"83464","Malignant","Myoepi","singleR"
"83465","Malignant","Malignant","singleR"
"83466","Stromal","Malignant","singleR"
"83467","Malignant","Malignant","singleR"
"83468","Malignant","Myoepi","singleR"
"83469","DC_Mast","T","singleR"
"83470","Myoepi","Malignant","singleR"
"83471","Plasma","Plasma","singleR"
"83472","Malignant","Myoepi","singleR"
"83473","Malignant","Myoepi","singleR"
"83474","Stromal","Stromal","singleR"
"83475","Malignant","Myoepi","singleR"
"83476","T","T","singleR"
"83477","Malignant","Malignant","singleR"
