"","celltype_gt","celltype","model"
"87122","Myoepi","Malignant","clustifyr"
"87123","Malignant","Malignant","clustifyr"
"87124","Myoepi","Stromal","clustifyr"
"87125","Malignant","Malignant","clustifyr"
"87126","T","T","clustifyr"
"87127","Malignant","Malignant","clustifyr"
"87128","Malignant","Malignant","clustifyr"
"87129","Stromal","Stromal","clustifyr"
"87130","Myoepi","Malignant","clustifyr"
"87131","Malignant","Malignant","clustifyr"
"87132","Malignant","Malignant","clustifyr"
"87133","Malignant","Malignant","clustifyr"
"87134","Malignant","Malignant","clustifyr"
"87135","Malignant","Malignant","clustifyr"
"87136","Myoepi","Malignant","clustifyr"
"87137","Macrophage","Macrophage","clustifyr"
"87138","Stromal","Stromal","clustifyr"
"87139","Malignant","Malignant","clustifyr"
"87140","Malignant","Malignant","clustifyr"
"87141","Malignant","Malignant","clustifyr"
"87142","Malignant","Malignant","clustifyr"
"87143","Malignant","Malignant","clustifyr"
"87144","Malignant","Malignant","clustifyr"
"87145","Stromal","Stromal","clustifyr"
"87146","Malignant","Malignant","clustifyr"
"87147","Malignant","Malignant","clustifyr"
"87148","Stromal","Stromal","clustifyr"
"87149","Malignant","Malignant","clustifyr"
"87150","Malignant","Malignant","clustifyr"
"87151","Stromal","Stromal","clustifyr"
"87152","Stromal","Stromal","clustifyr"
"87153","Malignant","Malignant","clustifyr"
"87154","T","T","clustifyr"
"87155","Malignant","Malignant","clustifyr"
"87156","Malignant","Malignant","clustifyr"
"87157","Myoepi","Malignant","clustifyr"
"87158","Malignant","Malignant","clustifyr"
"87159","Malignant","Malignant","clustifyr"
"87160","Malignant","Malignant","clustifyr"
"87161","Myoepi","Malignant","clustifyr"
"87162","Stromal","Stromal","clustifyr"
"87163","Stromal","Stromal","clustifyr"
"87164","Malignant","Malignant","clustifyr"
"87165","Malignant","Malignant","clustifyr"
"87166","Malignant","Malignant","clustifyr"
"87167","Malignant","Malignant","clustifyr"
"87168","Myoepi","Malignant","clustifyr"
"87169","Malignant","Malignant","clustifyr"
"87170","Malignant","Malignant","clustifyr"
"87171","Malignant","Malignant","clustifyr"
"87172","Stromal","Stromal","clustifyr"
"87173","Malignant","Malignant","clustifyr"
"87174","Malignant","Malignant","clustifyr"
"87175","Malignant","Malignant","clustifyr"
"87176","Stromal","Stromal","clustifyr"
"87177","T","T","clustifyr"
"87178","Stromal","Stromal","clustifyr"
"87179","Malignant","Malignant","clustifyr"
"87180","Myoepi","Malignant","clustifyr"
"87181","Malignant","Malignant","clustifyr"
"87182","Malignant","Malignant","clustifyr"
"87183","Malignant","Malignant","clustifyr"
"87184","Malignant","Malignant","clustifyr"
"87185","Stromal","Stromal","clustifyr"
"87186","Malignant","Malignant","clustifyr"
"87187","Malignant","Malignant","clustifyr"
"87188","Malignant","Malignant","clustifyr"
"87189","Malignant","Malignant","clustifyr"
"87190","Macrophage","T","clustifyr"
"87191","Malignant","Malignant","clustifyr"
"87192","Stromal","Stromal","clustifyr"
"87193","T","T","clustifyr"
"87194","Malignant","Malignant","clustifyr"
"87195","Malignant","Stromal","clustifyr"
"87196","Malignant","Malignant","clustifyr"
"87197","Myoepi","Malignant","clustifyr"
"87198","Malignant","Malignant","clustifyr"
"87199","Malignant","Malignant","clustifyr"
"87200","Malignant","Malignant","clustifyr"
"87201","Malignant","Malignant","clustifyr"
"87202","Malignant","Malignant","clustifyr"
"87203","Malignant","Malignant","clustifyr"
"87204","Malignant","Malignant","clustifyr"
"87205","Stromal","Stromal","clustifyr"
"87206","Myoepi","Malignant","clustifyr"
"87207","Malignant","Malignant","clustifyr"
"87208","Myoepi","Malignant","clustifyr"
"87209","Myoepi","Malignant","clustifyr"
"87210","Malignant","Malignant","clustifyr"
"87211","Malignant","Malignant","clustifyr"
"87212","Stromal","Stromal","clustifyr"
"87213","Myoepi","Malignant","clustifyr"
"87214","Malignant","Malignant","clustifyr"
"87215","T","T","clustifyr"
"87216","Malignant","Malignant","clustifyr"
"87217","Macrophage","Macrophage","clustifyr"
"87218","Myoepi","Malignant","clustifyr"
"87219","Stromal","Stromal","clustifyr"
"87220","Malignant","Malignant","clustifyr"
"87221","Stromal","Stromal","clustifyr"
"87222","Malignant","Malignant","clustifyr"
"87223","Malignant","Malignant","clustifyr"
"87224","T","Macrophage","clustifyr"
"87225","Malignant","Malignant","clustifyr"
"87226","Malignant","Malignant","clustifyr"
"87227","T","Macrophage","clustifyr"
"87228","T","T","clustifyr"
"87229","Malignant","Malignant","clustifyr"
"87230","Malignant","Malignant","clustifyr"
"87231","Myoepi","Malignant","clustifyr"
"87232","Malignant","Malignant","clustifyr"
"87233","Plasma","T","clustifyr"
"87234","Myoepi","Malignant","clustifyr"
"87235","Malignant","Malignant","clustifyr"
"87236","Myoepi","Malignant","clustifyr"
"87237","Myoepi","Malignant","clustifyr"
"87238","Malignant","Malignant","clustifyr"
"87239","Malignant","Malignant","clustifyr"
"87240","Myoepi","Malignant","clustifyr"
"87241","Malignant","Malignant","clustifyr"
"87242","Stromal","Stromal","clustifyr"
"87243","Stromal","Stromal","clustifyr"
"87244","Malignant","Malignant","clustifyr"
"87245","Myoepi","Malignant","clustifyr"
"87246","Malignant","Malignant","clustifyr"
"87247","Malignant","Malignant","clustifyr"
"87248","B","T","clustifyr"
"87249","Malignant","Malignant","clustifyr"
"87250","Malignant","Malignant","clustifyr"
"87251","Stromal","Stromal","clustifyr"
"87252","Stromal","Stromal","clustifyr"
"87253","Malignant","Malignant","clustifyr"
"87254","Malignant","Malignant","clustifyr"
"87255","Malignant","Malignant","clustifyr"
"87256","Plasma","Stromal","clustifyr"
"87257","Malignant","Malignant","clustifyr"
"87258","Macrophage","T","clustifyr"
"87259","T","Macrophage","clustifyr"
"87260","Myoepi","Malignant","clustifyr"
"87261","Plasma","Stromal","clustifyr"
"87262","Malignant","Malignant","clustifyr"
"87263","Malignant","Malignant","clustifyr"
"87264","Plasma","Macrophage","clustifyr"
"87265","Stromal","T","clustifyr"
"87266","Malignant","Malignant","clustifyr"
"87267","Malignant","Malignant","clustifyr"
"87268","Malignant","Malignant","clustifyr"
"87269","Stromal","Stromal","clustifyr"
"87270","Malignant","Malignant","clustifyr"
"87271","Stromal","Stromal","clustifyr"
"87272","Stromal","Macrophage","clustifyr"
"87273","Malignant","Malignant","clustifyr"
"87274","Stromal","Stromal","clustifyr"
"87275","Stromal","Stromal","clustifyr"
"87276","Myoepi","Malignant","clustifyr"
"87277","Malignant","Malignant","clustifyr"
"87278","Malignant","Malignant","clustifyr"
"87279","Malignant","Malignant","clustifyr"
"87280","Malignant","Malignant","clustifyr"
"87281","T","Macrophage","clustifyr"
"87282","Malignant","Malignant","clustifyr"
"87283","Malignant","Malignant","clustifyr"
"87284","Malignant","Malignant","clustifyr"
"87285","Malignant","Malignant","clustifyr"
"87286","Malignant","Malignant","clustifyr"
"87287","Malignant","Malignant","clustifyr"
"87288","Malignant","Stromal","clustifyr"
"87289","Malignant","Malignant","clustifyr"
"87290","Myoepi","Malignant","clustifyr"
"87291","Malignant","Malignant","clustifyr"
"87292","B","T","clustifyr"
"87293","Myoepi","Malignant","clustifyr"
"87294","Malignant","Malignant","clustifyr"
"87295","Malignant","Malignant","clustifyr"
"87296","T","T","clustifyr"
"87297","T","T","clustifyr"
"87298","Stromal","Stromal","clustifyr"
"87299","Stromal","Stromal","clustifyr"
"87300","T","T","clustifyr"
"87301","Stromal","Macrophage","clustifyr"
"87302","Malignant","Malignant","clustifyr"
"87303","T","Malignant","clustifyr"
"87304","Malignant","Malignant","clustifyr"
"87305","Macrophage","T","clustifyr"
"87306","T","Macrophage","clustifyr"
"87307","Stromal","Malignant","clustifyr"
"87308","Plasma","T","clustifyr"
"87309","T","T","clustifyr"
"87310","Stromal","Stromal","clustifyr"
"87311","Myoepi","Stromal","clustifyr"
"87312","Macrophage","T","clustifyr"
"87313","Stromal","Stromal","clustifyr"
"87314","T","Macrophage","clustifyr"
"87315","Malignant","Malignant","clustifyr"
"87316","T","T","clustifyr"
"87317","Stromal","Stromal","clustifyr"
"87318","Macrophage","Stromal","clustifyr"
"87319","Malignant","Malignant","clustifyr"
"87320","Malignant","Malignant","clustifyr"
"87321","Stromal","Stromal","clustifyr"
"87322","T","T","clustifyr"
"87323","Myoepi","Malignant","clustifyr"
"87324","Malignant","Malignant","clustifyr"
"87325","Malignant","Malignant","clustifyr"
"87326","T","T","clustifyr"
"87327","Malignant","Malignant","clustifyr"
"87328","Myoepi","Stromal","clustifyr"
"87329","Stromal","Stromal","clustifyr"
"87330","B","T","clustifyr"
"87331","Malignant","Malignant","clustifyr"
"87332","T","T","clustifyr"
"87333","Stromal","Stromal","clustifyr"
"87334","Malignant","Malignant","clustifyr"
"87335","Malignant","Malignant","clustifyr"
"87336","Myoepi","Malignant","clustifyr"
"87337","Malignant","Malignant","clustifyr"
"87338","Stromal","Stromal","clustifyr"
"87339","Stromal","Stromal","clustifyr"
"87340","Malignant","Malignant","clustifyr"
"87341","Malignant","Malignant","clustifyr"
"87342","Malignant","Malignant","clustifyr"
"87343","T","T","clustifyr"
"87344","Stromal","Stromal","clustifyr"
"87345","Myoepi","Malignant","clustifyr"
"87346","Myoepi","Malignant","clustifyr"
"87347","Myoepi","Malignant","clustifyr"
"87348","Malignant","Malignant","clustifyr"
"87349","Myoepi","Malignant","clustifyr"
"87350","Macrophage","Macrophage","clustifyr"
"87351","Stromal","Stromal","clustifyr"
"87352","Malignant","Malignant","clustifyr"
"87353","Malignant","Malignant","clustifyr"
"87354","Stromal","Stromal","clustifyr"
"87355","Malignant","Malignant","clustifyr"
"87356","Malignant","Malignant","clustifyr"
"87357","Malignant","Malignant","clustifyr"
"87358","Stromal","Stromal","clustifyr"
"87359","Malignant","Malignant","clustifyr"
"87360","Malignant","Malignant","clustifyr"
"87361","Stromal","Stromal","clustifyr"
"87362","Malignant","Malignant","clustifyr"
"87363","Myoepi","Malignant","clustifyr"
"87364","Malignant","Malignant","clustifyr"
"87365","Malignant","Malignant","clustifyr"
"87366","Myoepi","Stromal","clustifyr"
"87367","Malignant","Malignant","clustifyr"
"87368","Malignant","Malignant","clustifyr"
"87369","Malignant","Malignant","clustifyr"
"87370","Plasma","Macrophage","clustifyr"
"87371","Malignant","Malignant","clustifyr"
"87372","Malignant","Malignant","clustifyr"
"87373","Malignant","Malignant","clustifyr"
"87374","Macrophage","Macrophage","clustifyr"
"87375","Plasma","Stromal","clustifyr"
"87376","Malignant","Malignant","clustifyr"
"87377","Malignant","Malignant","clustifyr"
"87378","T","T","clustifyr"
"87379","Stromal","Stromal","clustifyr"
"87380","Malignant","Malignant","clustifyr"
"87381","Plasma","Stromal","clustifyr"
"87382","Malignant","Malignant","clustifyr"
"87383","Stromal","Macrophage","clustifyr"
"87384","Macrophage","Macrophage","clustifyr"
"87385","Malignant","Malignant","clustifyr"
"87386","Malignant","Malignant","clustifyr"
"87387","Stromal","Stromal","clustifyr"
"87388","Malignant","Malignant","clustifyr"
"87389","Stromal","Stromal","clustifyr"
"87390","T","T","clustifyr"
"87391","Stromal","Stromal","clustifyr"
"87392","T","T","clustifyr"
"87393","Malignant","Malignant","clustifyr"
"87394","Malignant","Malignant","clustifyr"
"87395","Myoepi","Malignant","clustifyr"
"87396","Malignant","Malignant","clustifyr"
"87397","Malignant","Malignant","clustifyr"
"87398","Myoepi","Malignant","clustifyr"
"87399","Stromal","Stromal","clustifyr"
"87400","Stromal","Stromal","clustifyr"
"87401","T","Plasma","clustifyr"
"87402","Malignant","Malignant","clustifyr"
"87403","Malignant","Malignant","clustifyr"
"87404","Malignant","Malignant","clustifyr"
"87405","Malignant","Malignant","clustifyr"
"87406","T","T","clustifyr"
"87407","Malignant","Malignant","clustifyr"
"87408","Myoepi","Malignant","clustifyr"
"87409","Malignant","Malignant","clustifyr"
"87410","Malignant","T","clustifyr"
"87411","Malignant","Malignant","clustifyr"
"87412","Malignant","Malignant","clustifyr"
"87413","Stromal","Stromal","clustifyr"
"87414","Malignant","Malignant","clustifyr"
"87415","Malignant","Stromal","clustifyr"
"87416","T","T","clustifyr"
"87417","Stromal","Stromal","clustifyr"
"87418","Myoepi","Malignant","clustifyr"
"87419","Malignant","Stromal","clustifyr"
"87420","Malignant","Malignant","clustifyr"
"87421","Malignant","Malignant","clustifyr"
"87422","Stromal","Stromal","clustifyr"
"87423","Malignant","Malignant","clustifyr"
"87424","Myoepi","Malignant","clustifyr"
"87425","Stromal","Stromal","clustifyr"
"87426","Malignant","Malignant","clustifyr"
"87427","Malignant","Malignant","clustifyr"
"87428","Stromal","Stromal","clustifyr"
"87429","Malignant","Malignant","clustifyr"
"87430","Malignant","Malignant","clustifyr"
"87431","Malignant","Malignant","clustifyr"
"87432","Malignant","Malignant","clustifyr"
"87433","Stromal","Stromal","clustifyr"
"87434","Malignant","Malignant","clustifyr"
"87435","Malignant","Malignant","clustifyr"
"87436","Malignant","Malignant","clustifyr"
"87437","Malignant","Malignant","clustifyr"
"87438","Stromal","Stromal","clustifyr"
"87439","Malignant","Malignant","clustifyr"
"87440","Malignant","Stromal","clustifyr"
"87441","T","B","clustifyr"
"87442","Malignant","Malignant","clustifyr"
"87443","Malignant","Malignant","clustifyr"
"87444","Malignant","Malignant","clustifyr"
"87445","Plasma","Macrophage","clustifyr"
"87446","Malignant","Malignant","clustifyr"
"87447","Malignant","Malignant","clustifyr"
"87448","Malignant","Malignant","clustifyr"
"87449","T","Stromal","clustifyr"
"87450","Malignant","Malignant","clustifyr"
"87451","Malignant","Malignant","clustifyr"
"87452","Plasma","Plasma","clustifyr"
"87453","Stromal","Stromal","clustifyr"
"87454","T","Macrophage","clustifyr"
"87455","T","T","clustifyr"
"87456","Malignant","Malignant","clustifyr"
"87457","Malignant","Malignant","clustifyr"
"87458","Malignant","Malignant","clustifyr"
"87459","Malignant","Malignant","clustifyr"
"87460","Plasma","Malignant","clustifyr"
"87461","Malignant","Malignant","clustifyr"
"87462","Malignant","Malignant","clustifyr"
"87463","Malignant","Malignant","clustifyr"
"87464","Malignant","Malignant","clustifyr"
"87465","Stromal","Stromal","clustifyr"
"87466","Malignant","Malignant","clustifyr"
"87467","Malignant","Malignant","clustifyr"
"87468","Stromal","Stromal","clustifyr"
"87469","Myoepi","Malignant","clustifyr"
"87470","Stromal","Stromal","clustifyr"
"87471","Malignant","Malignant","clustifyr"
"87472","Malignant","Malignant","clustifyr"
"87473","Stromal","Malignant","clustifyr"
"87474","Malignant","Malignant","clustifyr"
"87475","Malignant","Malignant","clustifyr"
"87476","Myoepi","Malignant","clustifyr"
"87477","Stromal","Stromal","clustifyr"
"87478","Macrophage","T","clustifyr"
"87479","Stromal","Stromal","clustifyr"
"87480","Malignant","Malignant","clustifyr"
"87481","Malignant","Malignant","clustifyr"
"87482","Malignant","Malignant","clustifyr"
"87483","T","T","clustifyr"
"87484","Malignant","Malignant","clustifyr"
"87485","Malignant","Malignant","clustifyr"
"87486","Myoepi","Malignant","clustifyr"
"87487","T","T","clustifyr"
"87488","Stromal","Stromal","clustifyr"
"87489","Malignant","Malignant","clustifyr"
"87490","Malignant","Malignant","clustifyr"
"87491","Malignant","Malignant","clustifyr"
"87492","Malignant","Malignant","clustifyr"
"87493","Malignant","Malignant","clustifyr"
"87494","Malignant","Malignant","clustifyr"
"87495","Malignant","Malignant","clustifyr"
"87496","Stromal","Stromal","clustifyr"
"87497","Malignant","Malignant","clustifyr"
"87498","Myoepi","Malignant","clustifyr"
"87499","Malignant","Malignant","clustifyr"
"87500","T","T","clustifyr"
"87501","Malignant","Malignant","clustifyr"
"87502","T","T","clustifyr"
"87503","Stromal","Stromal","clustifyr"
"87504","Stromal","Stromal","clustifyr"
"87505","Myoepi","Malignant","clustifyr"
"87506","Malignant","Malignant","clustifyr"
"87507","Malignant","Malignant","clustifyr"
"87508","Stromal","Stromal","clustifyr"
"87509","Malignant","Malignant","clustifyr"
"87510","T","T","clustifyr"
"87511","T","T","clustifyr"
"87512","Stromal","Stromal","clustifyr"
"87513","Myoepi","Malignant","clustifyr"
"87514","Malignant","Malignant","clustifyr"
"87515","Malignant","Malignant","clustifyr"
"87516","Malignant","Malignant","clustifyr"
"87517","Malignant","Malignant","clustifyr"
"87518","Malignant","Malignant","clustifyr"
"87519","Myoepi","Malignant","clustifyr"
"87520","Stromal","Stromal","clustifyr"
"87521","T","T","clustifyr"
"87522","Malignant","Malignant","clustifyr"
"87523","Stromal","Malignant","clustifyr"
"87524","Stromal","Stromal","clustifyr"
"87525","Stromal","Stromal","clustifyr"
"87526","Stromal","Malignant","clustifyr"
"87527","Malignant","Malignant","clustifyr"
"87528","Stromal","Macrophage","clustifyr"
"87529","Malignant","Malignant","clustifyr"
"87530","Myoepi","Malignant","clustifyr"
"87531","Plasma","B","clustifyr"
"87532","Myoepi","Malignant","clustifyr"
"87533","T","Stromal","clustifyr"
"87534","Plasma","Stromal","clustifyr"
"87535","Malignant","Malignant","clustifyr"
"87536","Plasma","Macrophage","clustifyr"
"87537","Myoepi","Malignant","clustifyr"
"87538","T","Malignant","clustifyr"
"87539","Malignant","Malignant","clustifyr"
